"name"	"code"	"region"
"*ST信威"	"600485"	"sh"
"扬农化工"	"600486"	"sh"
"亨通光电"	"600487"	"sh"
"天药股份"	"600488"	"sh"
"中金黄金"	"600489"	"sh"
"鹏欣资源"	"600490"	"sh"
"龙元建设"	"600491"	"sh"
"凤竹纺织"	"600493"	"sh"
"晋西车轴"	"600495"	"sh"
"精工钢构"	"600496"	"sh"
"驰宏锌锗"	"600497"	"sh"
"烽火通信"	"600498"	"sh"
"科达洁能"	"600499"	"sh"
"中化国际"	"600500"	"sh"
"航天晨光"	"600501"	"sh"
"安徽建工"	"600502"	"sh"
"华丽家族"	"600503"	"sh"
"西昌电力"	"600505"	"sh"
"香梨股份"	"600506"	"sh"
"方大特钢"	"600507"	"sh"
"上海能源"	"600508"	"sh"
"天富能源"	"600509"	"sh"
"黑牡丹"	"600510"	"sh"
"国药股份"	"600511"	"sh"
"腾达建设"	"600512"	"sh"
"联环药业"	"600513"	"sh"
"海航基础"	"600515"	"sh"
"方大炭素"	"600516"	"sh"
"置信电气"	"600517"	"sh"
"ST康美"	"600518"	"sh"
"贵州茅台"	"600519"	"sh"
"文一科技"	"600520"	"sh"
"华海药业"	"600521"	"sh"
"中天科技"	"600522"	"sh"
"贵航股份"	"600523"	"sh"
"长园集团"	"600525"	"sh"
"*ST菲达"	"600526"	"sh"
"江南高纤"	"600527"	"sh"
"中铁工业"	"600528"	"sh"
"山东药玻"	"600529"	"sh"
"交大昂立"	"600530"	"sh"
"豫光金铅"	"600531"	"sh"
"宏达矿业"	"600532"	"sh"
"栖霞建设"	"600533"	"sh"
"天士力"	"600535"	"sh"
"中国软件"	"600536"	"sh"
"亿晶光电"	"600537"	"sh"
"国发股份"	"600538"	"sh"
"ST狮头"	"600539"	"sh"
"新赛股份"	"600540"	"sh"
"莫高股份"	"600543"	"sh"
"卓郎智能"	"600545"	"sh"
"山煤国际"	"600546"	"sh"
"山东黄金"	"600547"	"sh"
"深高速"	"600548"	"sh"
"厦门钨业"	"600549"	"sh"
"保变电气"	"600550"	"sh"
"时代出版"	"600551"	"sh"
"凯盛科技"	"600552"	"sh"
"太行水泥"	"600553"	"sh"
"海航创新"	"600555"	"sh"
"ST慧球"	"600556"	"sh"
"康缘药业"	"600557"	"sh"
"大西洋"	"600558"	"sh"
"老白干酒"	"600559"	"sh"
"金自天正"	"600560"	"sh"
"江西长运"	"600561"	"sh"
"国睿科技"	"600562"	"sh"
"法拉电子"	"600563"	"sh"
"迪马股份"	"600565"	"sh"
"济川药业"	"600566"	"sh"
"山鹰纸业"	"600567"	"sh"
"中珠医疗"	"600568"	"sh"
"XD安阳钢"	"600569"	"sh"
"恒生电子"	"600570"	"sh"
"信雅达"	"600571"	"sh"
"康恩贝"	"600572"	"sh"
"惠泉啤酒"	"600573"	"sh"
"皖江物流"	"600575"	"sh"
"祥源文化"	"600576"	"sh"
"精达股份"	"600577"	"sh"
"京能电力"	"600578"	"sh"
"天华院"	"600579"	"sh"
"卧龙电驱"	"600580"	"sh"
"八一钢铁"	"600581"	"sh"
"天地科技"	"600582"	"sh"
"海油工程"	"600583"	"sh"
"长电科技"	"600584"	"sh"
"海螺水泥"	"600585"	"sh"
"金晶科技"	"600586"	"sh"
"新华医疗"	"600587"	"sh"
"用友网络"	"600588"	"sh"
"广东榕泰"	"600589"	"sh"
"泰豪科技"	"600590"	"sh"
"*ST上航"	"600591"	"sh"
"龙溪股份"	"600592"	"sh"
"大连圣亚"	"600593"	"sh"
"益佰制药"	"600594"	"sh"
"*ST中孚"	"600595"	"sh"
"新安股份"	"600596"	"sh"
"光明乳业"	"600597"	"sh"
"北大荒"	"600598"	"sh"
"熊猫金控"	"600599"	"sh"
"青岛啤酒"	"600600"	"sh"
"方正科技"	"600601"	"sh"
"云赛智联"	"600602"	"sh"
"广汇物流"	"600603"	"sh"
"市北高新"	"600604"	"sh"
"汇通能源"	"600605"	"sh"
"绿地控股"	"600606"	"sh"
"上实医药"	"600607"	"sh"
"ST沪科"	"600608"	"sh"
"金杯汽车"	"600609"	"sh"
"*ST毅达"	"600610"	"sh"
"大众交通"	"600611"	"sh"
"老凤祥"	"600612"	"sh"
"神奇制药"	"600613"	"sh"
"*ST鹏起"	"600614"	"sh"
"ST丰华"	"600615"	"sh"
"金枫酒业"	"600616"	"sh"
"国新能源"	"600617"	"sh"
"氯碱化工"	"600618"	"sh"
"海立股份"	"600619"	"sh"
"天宸股份"	"600620"	"sh"
"华鑫股份"	"600621"	"sh"
"光大嘉宝"	"600622"	"sh"
"华谊集团"	"600623"	"sh"
"复旦复华"	"600624"	"sh"
"PT水仙"	"600625"	"sh"
"申达股份"	"600626"	"sh"
"上电股份"	"600627"	"sh"
"新世界"	"600628"	"sh"
"华建集团"	"600629"	"sh"
"龙头股份"	"600630"	"sh"
"百联股份"	"600631"	"sh"
"华联商厦"	"600632"	"sh"
"浙数文化"	"600633"	"sh"
"*ST富控"	"600634"	"sh"
"大众公用"	"600635"	"sh"
"三爱富"	"600636"	"sh"
"东方明珠"	"600637"	"sh"
"新黄浦"	"600638"	"sh"
"浦东金桥"	"600639"	"sh"
"号百控股"	"600640"	"sh"
"万业企业"	"600641"	"sh"
"申能股份"	"600642"	"sh"
"爱建集团"	"600643"	"sh"
"乐山电力"	"600644"	"sh"
"中源协和"	"600645"	"sh"
"ST国嘉"	"600646"	"sh"
"同达创业"	"600647"	"sh"
"外高桥"	"600648"	"sh"
"城投控股"	"600649"	"sh"
"锦江投资"	"600650"	"sh"
"飞乐音响"	"600651"	"sh"
"*ST游久"	"600652"	"sh"
"申华控股"	"600653"	"sh"
"*ST中安"	"600654"	"sh"
"豫园股份"	"600655"	"sh"
"退市博元"	"600656"	"sh"
"信达地产"	"600657"	"sh"
"电子城"	"600658"	"sh"
"*ST花雕"	"600659"	"sh"
"福耀玻璃"	"600660"	"sh"
"昂立教育"	"600661"	"sh"
"强生控股"	"600662"	"sh"
"陆家嘴"	"600663"	"sh"
"哈药股份"	"600664"	"sh"
"天地源"	"600665"	"sh"
"*ST瑞德"	"600666"	"sh"
"太极实业"	"600667"	"sh"
"尖峰集团"	"600668"	"sh"
"*ST鞍成"	"600669"	"sh"
"*ST斯达"	"600670"	"sh"
"天目药业"	"600671"	"sh"
"*ST华圣"	"600672"	"sh"
"东阳光"	"600673"	"sh"
"川投能源"	"600674"	"sh"
"中华企业"	"600675"	"sh"
"交运股份"	"600676"	"sh"
"航天通信"	"600677"	"sh"
"四川金顶"	"600678"	"sh"
"上海凤凰"	"600679"	"sh"
"*ST上普"	"600680"	"sh"
"百川能源"	"600681"	"sh"
"南京新百"	"600682"	"sh"
"京投发展"	"600683"	"sh"
"珠江实业"	"600684"	"sh"
"中船防务"	"600685"	"sh"
"金龙汽车"	"600686"	"sh"
"*ST刚泰"	"600687"	"sh"
"上海石化"	"600688"	"sh"
"上海三毛"	"600689"	"sh"
"海尔智家"	"600690"	"sh"
"阳煤化工"	"600691"	"sh"
"亚通股份"	"600692"	"sh"
"东百集团"	"600693"	"sh"
"大商股份"	"600694"	"sh"
"绿庭投资"	"600695"	"sh"
"ST岩石"	"600696"	"sh"
"欧亚集团"	"600697"	"sh"
"*ST天雁"	"600698"	"sh"
"均胜电子"	"600699"	"sh"
"*ST数码"	"600700"	"sh"
"*ST工新"	"600701"	"sh"
"舍得酒业"	"600702"	"sh"
"三安光电"	"600703"	"sh"
"物产中大"	"600704"	"sh"
"中航投资"	"600705"	"sh"
"曲江文旅"	"600706"	"sh"
"彩虹股份"	"600707"	"sh"
"光明地产"	"600708"	"sh"
"ST生态"	"600709"	"sh"
"苏美达"	"600710"	"sh"
"盛屯矿业"	"600711"	"sh"
"南宁百货"	"600712"	"sh"
"南京医药"	"600713"	"sh"
"金瑞矿业"	"600714"	"sh"
"文投控股"	"600715"	"sh"
"凤凰股份"	"600716"	"sh"
"天津港"	"600717"	"sh"
"东软集团"	"600718"	"sh"
"大连热电"	"600719"	"sh"
"祁连山"	"600720"	"sh"
"*ST百花"	"600721"	"sh"
"金牛化工"	"600722"	"sh"
"首商股份"	"600723"	"sh"
"宁波富达"	"600724"	"sh"
"ST云维"	"600725"	"sh"
"*ST华源"	"600726"	"sh"
"鲁北化工"	"600727"	"sh"
"佳都科技"	"600728"	"sh"
"重庆百货"	"600729"	"sh"
"中国高科"	"600730"	"sh"
"湖南海利"	"600731"	"sh"
"ST新梅"	"600732"	"sh"
"北汽蓝谷"	"600733"	"sh"
"实达集团"	"600734"	"sh"
"新华锦"	"600735"	"sh"
"苏州高新"	"600736"	"sh"
"中粮糖业"	"600737"	"sh"
"兰州民百"	"600738"	"sh"
"辽宁成大"	"600739"	"sh"
"山西焦化"	"600740"	"sh"
"华域汽车"	"600741"	"sh"
"一汽富维"	"600742"	"sh"
"华远地产"	"600743"	"sh"
"华银电力"	"600744"	"sh"
"闻泰科技"	"600745"	"sh"
"江苏索普"	"600746"	"sh"
"*ST大控"	"600747"	"sh"
"上实发展"	"600748"	"sh"
"西藏旅游"	"600749"	"sh"
"江中药业"	"600750"	"sh"
"海航科技"	"600751"	"sh"
"*ST哈慈"	"600752"	"sh"
"东方银星"	"600753"	"sh"
"锦江股份"	"600754"	"sh"
"厦门国贸"	"600755"	"sh"
"浪潮软件"	"600756"	"sh"
"长江传媒"	"600757"	"sh"
"红阳能源"	"600758"	"sh"
"洲际油气"	"600759"	"sh"
"中航沈飞"	"600760"	"sh"
"安徽合力"	"600761"	"sh"
"S*ST金荔"	"600762"	"sh"
"通策医疗"	"600763"	"sh"
"中国海防"	"600764"	"sh"
"中航重机"	"600765"	"sh"
"园城黄金"	"600766"	"sh"
"ST运盛"	"600767"	"sh"
"宁波富邦"	"600768"	"sh"
"祥龙电业"	"600769"	"sh"
"综艺股份"	"600770"	"sh"
"广誉远"	"600771"	"sh"
"S*ST龙昌"	"600772"	"sh"
"西藏城投"	"600773"	"sh"
"汉商集团"	"600774"	"sh"
"南京熊猫"	"600775"	"sh"
"东方通信"	"600776"	"sh"
"新潮能源"	"600777"	"sh"
"友好集团"	"600778"	"sh"
"水井坊"	"600779"	"sh"
"通宝能源"	"600780"	"sh"
"ST辅仁"	"600781"	"sh"
"新钢股份"	"600782"	"sh"
"鲁信创投"	"600783"	"sh"
"鲁银投资"	"600784"	"sh"
"新华百货"	"600785"	"sh"
"东方锅炉"	"600786"	"sh"
"中储股份"	"600787"	"sh"
"*ST达曼"	"600788"	"sh"
"鲁抗医药"	"600789"	"sh"
"轻纺城"	"600790"	"sh"
"京能置业"	"600791"	"sh"
"云煤能源"	"600792"	"sh"
"宜宾纸业"	"600793"	"sh"
"保税科技"	"600794"	"sh"
"国电电力"	"600795"	"sh"
"钱江生化"	"600796"	"sh"
"浙大网新"	"600797"	"sh"
"宁波海运"	"600798"	"sh"
"*ST龙科"	"600799"	"sh"
"天津磁卡"	"600800"	"sh"
"华新水泥"	"600801"	"sh"
"福建水泥"	"600802"	"sh"
"新奥股份"	"600803"	"sh"
"鹏博士"	"600804"	"sh"
"悦达投资"	"600805"	"sh"
"退市昆机"	"600806"	"sh"
"ST天业"	"600807"	"sh"
"马钢股份"	"600808"	"sh"
"山西汾酒"	"600809"	"sh"
"神马股份"	"600810"	"sh"
"东方集团"	"600811"	"sh"
"华北制药"	"600812"	"sh"
"ST鞍一工"	"600813"	"sh"
"杭州解百"	"600814"	"sh"
"*ST厦工"	"600815"	"sh"
"安信信托"	"600816"	"sh"
"ST宏盛"	"600817"	"sh"
"中路股份"	"600818"	"sh"
"耀皮玻璃"	"600819"	"sh"
"隧道股份"	"600820"	"sh"
"津劝业"	"600821"	"sh"
"上海物贸"	"600822"	"sh"
"世茂股份"	"600823"	"sh"
"益民集团"	"600824"	"sh"
"新华传媒"	"600825"	"sh"
"兰生股份"	"600826"	"sh"
"百联股份"	"600827"	"sh"
"茂业商业"	"600828"	"sh"
"人民同泰"	"600829"	"sh"
"香溢融通"	"600830"	"sh"
"广电网络"	"600831"	"sh"
"东方明珠"	"600832"	"sh"
"第一医药"	"600833"	"sh"
"申通地铁"	"600834"	"sh"
"上海机电"	"600835"	"sh"
"界龙实业"	"600836"	"sh"
"海通证券"	"600837"	"sh"
"上海九百"	"600838"	"sh"
"四川长虹"	"600839"	"sh"
"新湖创业"	"600840"	"sh"
"上柴股份"	"600841"	"sh"
"中西药业"	"600842"	"sh"
"上工申贝"	"600843"	"sh"
"丹化科技"	"600844"	"sh"
"宝信软件"	"600845"	"sh"
"同济科技"	"600846"	"sh"
"万里股份"	"600847"	"sh"
"上海临港"	"600848"	"sh"
"上药转换"	"600849"	"sh"
"华东电脑"	"600850"	"sh"
"海欣股份"	"600851"	"sh"
"*ST中川"	"600852"	"sh"
"龙建股份"	"600853"	"sh"
"春兰股份"	"600854"	"sh"
"航天长峰"	"600855"	"sh"
"ST中天"	"600856"	"sh"
"宁波中百"	"600857"	"sh"
"银座股份"	"600858"	"sh"
"王府井"	"600859"	"sh"
"京城股份"	"600860"	"sh"
"北京城乡"	"600861"	"sh"
"中航高科"	"600862"	"sh"
"内蒙华电"	"600863"	"sh"
"哈投股份"	"600864"	"sh"
"百大集团"	"600865"	"sh"
"星湖科技"	"600866"	"sh"
"通化东宝"	"600867"	"sh"
"梅雁吉祥"	"600868"	"sh"
"智慧能源"	"600869"	"sh"
"ST厦华"	"600870"	"sh"
"石化油服"	"600871"	"sh"
"中炬高新"	"600872"	"sh"
"梅花生物"	"600873"	"sh"
"创业环保"	"600874"	"sh"
"东方电气"	"600875"	"sh"
"洛阳玻璃"	"600876"	"sh"
"*ST嘉陵"	"600877"	"sh"
"*ST北科"	"600878"	"sh"
"航天电子"	"600879"	"sh"
"博瑞传播"	"600880"	"sh"
"亚泰集团"	"600881"	"sh"
"妙可蓝多"	"600882"	"sh"
"博闻科技"	"600883"	"sh"
"杉杉股份"	"600884"	"sh"
"宏发股份"	"600885"	"sh"
"国投电力"	"600886"	"sh"
"伊利股份"	"600887"	"sh"
"新疆众和"	"600888"	"sh"
"南京化纤"	"600889"	"sh"
"中房股份"	"600890"	"sh"
"*ST秋林"	"600891"	"sh"
"大晟文化"	"600892"	"sh"
"航发动力"	"600893"	"sh"
"广日股份"	"600894"	"sh"
"张江高科"	"600895"	"sh"
"览海投资"	"600896"	"sh"
"厦门空港"	"600897"	"sh"
"国美通讯"	"600898"	"sh"
"*ST信联"	"600899"	"sh"
"长江电力"	"600900"	"sh"
"江苏租赁"	"600901"	"sh"
"贵州燃气"	"600903"	"sh"
"无锡银行"	"600908"	"sh"
"华安证券"	"600909"	"sh"
"重庆燃气"	"600917"	"sh"
"江苏银行"	"600919"	"sh"
"杭州银行"	"600926"	"sh"
"西安银行"	"600928"	"sh"
"湖南盐业"	"600929"	"sh"
"爱柯迪"	"600933"	"sh"
"广西广电"	"600936"	"sh"
"重庆建工"	"600939"	"sh"
"东方证券"	"600958"	"sh"
"江苏有线"	"600959"	"sh"
"渤海汽车"	"600960"	"sh"
"株冶集团"	"600961"	"sh"
"国投中鲁"	"600962"	"sh"
"岳阳林纸"	"600963"	"sh"
"XD福成股"	"600965"	"sh"
"博汇纸业"	"600966"	"sh"
"内蒙一机"	"600967"	"sh"
"海油发展"	"600968"	"sh"
"郴电国际"	"600969"	"sh"
"中材国际"	"600970"	"sh"
"恒源煤电"	"600971"	"sh"
"宝胜股份"	"600973"	"sh"
"新五丰"	"600975"	"sh"
"健民集团"	"600976"	"sh"
"中国电影"	"600977"	"sh"
"宜华生活"	"600978"	"sh"
"广安爱众"	"600979"	"sh"
"北矿科技"	"600980"	"sh"
"汇鸿集团"	"600981"	"sh"
"宁波热电"	"600982"	"sh"
"惠而浦"	"600983"	"sh"
"建设机械"	"600984"	"sh"
"淮北矿业"	"600985"	"sh"
"科达股份"	"600986"	"sh"
"航民股份"	"600987"	"sh"
"赤峰黄金"	"600988"	"sh"
"宝丰能源"	"600989"	"sh"
"四创电子"	"600990"	"sh"
"广汽长丰"	"600991"	"sh"
"贵绳股份"	"600992"	"sh"
"马应龙"	"600993"	"sh"
"文山电力"	"600995"	"sh"
"贵广网络"	"600996"	"sh"
"开滦股份"	"600997"	"sh"
"九州通"	"600998"	"sh"
"招商证券"	"600999"	"sh"
"唐山港"	"601000"	"sh"
"大同煤业"	"601001"	"sh"
"晋亿实业"	"601002"	"sh"
"柳钢股份"	"601003"	"sh"
"重庆钢铁"	"601005"	"sh"
"大秦铁路"	"601006"	"sh"
"金陵饭店"	"601007"	"sh"
"连云港"	"601008"	"sh"
"南京银行"	"601009"	"sh"
"文峰股份"	"601010"	"sh"
"宝泰隆"	"601011"	"sh"
"隆基股份"	"601012"	"sh"
"陕西黑猫"	"601015"	"sh"
"节能风电"	"601016"	"sh"
"宁波港"	"601018"	"sh"
"山东出版"	"601019"	"sh"
"华钰矿业"	"601020"	"sh"
"春秋航空"	"601021"	"sh"
"玉龙股份"	"601028"	"sh"
"一拖股份"	"601038"	"sh"
"赛轮轮胎"	"601058"	"sh"
"中信建投"	"601066"	"sh"
"中铝国际"	"601068"	"sh"
"西部黄金"	"601069"	"sh"
"国芳集团"	"601086"	"sh"
"中国神华"	"601088"	"sh"
"中南传媒"	"601098"	"sh"
"太平洋"	"601099"	"sh"
"恒立液压"	"601100"	"sh"
"昊华能源"	"601101"	"sh"
"中国一重"	"601106"	"sh"
"四川成渝"	"601107"	"sh"
"财通证券"	"601108"	"sh"
"中国国航"	"601111"	"sh"
"华鼎股份"	"601113"	"sh"
"三江购物"	"601116"	"sh"
"中国化学"	"601117"	"sh"
"海南橡胶"	"601118"	"sh"
"四方股份"	"601126"	"sh"
"小康股份"	"601127"	"sh"
"常熟银行"	"601128"	"sh"
"博威合金"	"601137"	"sh"
"工业富联"	"601138"	"sh"
"深圳燃气"	"601139"	"sh"
"新城控股"	"601155"	"sh"
"重庆水务"	"601158"	"sh"
"天风证券"	"601162"	"sh"
"三角轮胎"	"601163"	"sh"
"兴业银行"	"601166"	"sh"
"西部矿业"	"601168"	"sh"
"北京银行"	"601169"	"sh"
"杭齿前进"	"601177"	"sh"
"中国西电"	"601179"	"sh"
"中国铁建"	"601186"	"sh"
"龙江交通"	"601188"	"sh"
"东兴证券"	"601198"	"sh"
"江南水务"	"601199"	"sh"
"上海环境"	"601200"	"sh"
"海尔施"	"601206"	"sh"
"东材科技"	"601208"	"sh"
"国泰君安"	"601211"	"sh"
"白银有色"	"601212"	"sh"
"君正集团"	"601216"	"sh"
"吉鑫科技"	"601218"	"sh"
"林洋能源"	"601222"	"sh"
"陕西煤业"	"601225"	"sh"
"华电重工"	"601226"	"sh"
"广州港"	"601228"	"sh"
"上海银行"	"601229"	"sh"
"环旭电子"	"601231"	"sh"
"桐昆股份"	"601233"	"sh"
"红塔证券"	"601236"	"sh"
"广汽集团"	"601238"	"sh"
"庞大集团"	"601258"	"sh"
"*ST二重"	"601268"	"sh"
"农业银行"	"601288"	"sh"
"青岛港"	"601298"	"sh"
"中国北车"	"601299"	"sh"
"骆驼股份"	"601311"	"sh"
"江南嘉捷"	"601313"	"sh"
"中国平安"	"601318"	"sh"
"中国人保"	"601319"	"sh"
"秦港股份"	"601326"	"sh"
"交通银行"	"601328"	"sh"
"绿色动力"	"601330"	"sh"
"广深铁路"	"601333"	"sh"
"新华保险"	"601336"	"sh"
"百隆东方"	"601339"	"sh"
"三六零"	"601360"	"sh"
"利群股份"	"601366"	"sh"
"绿城水务"	"601368"	"sh"
"陕鼓动力"	"601369"	"sh"
"中原证券"	"601375"	"sh"
"XD兴业证"	"601377"	"sh"
"怡球资源"	"601388"	"sh"
"中国中铁"	"601390"	"sh"
"工商银行"	"601398"	"sh"
"通用股份"	"601500"	"sh"
"东风股份"	"601515"	"sh"
"吉林高速"	"601518"	"sh"
"大智慧"	"601519"	"sh"
"东吴证券"	"601555"	"sh"
"ST锐电"	"601558"	"sh"
"九牧王"	"601566"	"sh"
"三星医疗"	"601567"	"sh"
"长沙银行"	"601577"	"sh"
"会稽山"	"601579"	"sh"
"北辰实业"	"601588"	"sh"
"上海电影"	"601595"	"sh"
"中国外运"	"601598"	"sh"
"鹿港文化"	"601599"	"sh"
"中国铝业"	"601600"	"sh"
"中国太保"	"601601"	"sh"
"长城军工"	"601606"	"sh"
"上海医药"	"601607"	"sh"
"中信重工"	"601608"	"sh"
"中国核建"	"601611"	"sh"
"明阳智能"	"601615"	"sh"
"广电电气"	"601616"	"sh"
"中国中冶"	"601618"	"sh"
"嘉泽新能"	"601619"	"sh"
"中国人寿"	"601628"	"sh"
"长城汽车"	"601633"	"sh"
"旗滨集团"	"601636"	"sh"
"平煤股份"	"601666"	"sh"
"中国建筑"	"601668"	"sh"
"中国电建"	"601669"	"sh"
"明泰铝业"	"601677"	"sh"
"滨化股份"	"601678"	"sh"
"华泰证券"	"601688"	"sh"
"拓普集团"	"601689"	"sh"
"中国卫通"	"601698"	"sh"
"潞安环能"	"601699"	"sh"
"风范股份"	"601700"	"sh"
"郑煤机"	"601717"	"sh"
"际华集团"	"601718"	"sh"
"上海电气"	"601727"	"sh"
"中国中车"	"601766"	"sh"
"力帆股份"	"601777"	"sh"
"光大证券"	"601788"	"sh"
"宁波建工"	"601789"	"sh"
"ST蓝科"	"601798"	"sh"
"星宇股份"	"601799"	"sh"
"中国交建"	"601800"	"sh"
"皖新传媒"	"601801"	"sh"
"中海油服"	"601808"	"sh"
"新华文轩"	"601811"	"sh"
"光大银行"	"601818"	"sh"
"美凯龙"	"601828"	"sh"
"成都银行"	"601838"	"sh"
"中国石油"	"601857"	"sh"
"中国科传"	"601858"	"sh"
"紫金银行"	"601860"	"sh"
"福莱特"	"601865"	"sh"
"中远海发"	"601866"	"sh"
"长飞光纤"	"601869"	"sh"
"招商轮船"	"601872"	"sh"
"正泰电器"	"601877"	"sh"
"浙商证券"	"601878"	"sh"
"大连港"	"601880"	"sh"
"中国银河"	"601881"	"sh"
"海天精工"	"601882"	"sh"
"江河集团"	"601886"	"sh"
"中国国旅"	"601888"	"sh"
"亚星锚链"	"601890"	"sh"
"中煤能源"	"601898"	"sh"
"紫金矿业"	"601899"	"sh"
"南方传媒"	"601900"	"sh"
"方正证券"	"601901"	"sh"
"京运通"	"601908"	"sh"
"新集能源"	"601918"	"sh"
"中远海控"	"601919"	"sh"
"凤凰传媒"	"601928"	"sh"
"吉视传媒"	"601929"	"sh"
"永辉超市"	"601933"	"sh"
"建设银行"	"601939"	"sh"
"中国出版"	"601949"	"sh"
"苏垦农发"	"601952"	"sh"
"金钼股份"	"601958"	"sh"
"中国汽研"	"601965"	"sh"
"玲珑轮胎"	"601966"	"sh"
"宝钢包装"	"601968"	"sh"
"海南矿业"	"601969"	"sh"
"招商南油"	"601975"	"sh"
"中国核电"	"601985"	"sh"
"中国银行"	"601988"	"sh"
"中国重工"	"601989"	"sh"
"南京证券"	"601990"	"sh"
"大唐发电"	"601991"	"sh"
"金隅集团"	"601992"	"sh"
"丰林集团"	"601996"	"sh"
"贵阳银行"	"601997"	"sh"
"中信银行"	"601998"	"sh"
"出版传媒"	"601999"	"sh"
"人民网"	"603000"	"sh"
"奥康国际"	"603001"	"sh"
"宏昌电子"	"603002"	"sh"
"龙宇燃油"	"603003"	"sh"
"晶方科技"	"603005"	"sh"
"联明股份"	"603006"	"sh"
"花王股份"	"603007"	"sh"
"喜临门"	"603008"	"sh"
"北特科技"	"603009"	"sh"
"万盛股份"	"603010"	"sh"
"合锻智能"	"603011"	"sh"
"创力集团"	"603012"	"sh"
"亚普股份"	"603013"	"sh"
"弘讯科技"	"603015"	"sh"
"新宏泰"	"603016"	"sh"
"中衡设计"	"603017"	"sh"
"中设集团"	"603018"	"sh"
"中科曙光"	"603019"	"sh"
"爱普股份"	"603020"	"sh"
"山东华鹏"	"603021"	"sh"
"新通联"	"603022"	"sh"
"威帝股份"	"603023"	"sh"
"大豪科技"	"603025"	"sh"
"石大胜华"	"603026"	"sh"
"千禾味业"	"603027"	"sh"
"赛福天"	"603028"	"sh"
"天鹅股份"	"603029"	"sh"
"全筑股份"	"603030"	"sh"
"安德利"	"603031"	"sh"
"德新交运"	"603032"	"sh"
"三维股份"	"603033"	"sh"
"常熟汽饰"	"603035"	"sh"
"如通股份"	"603036"	"sh"
"凯众股份"	"603037"	"sh"
"华立股份"	"603038"	"sh"
"泛微网络"	"603039"	"sh"
"新坐标"	"603040"	"sh"
"美思德"	"603041"	"sh"
"华脉科技"	"603042"	"sh"
"广州酒家"	"603043"	"sh"
"福达合金"	"603045"	"sh"
"科林电气"	"603050"	"sh"
"台华新材"	"603055"	"sh"
"德邦股份"	"603056"	"sh"
"永吉股份"	"603058"	"sh"
"倍加洁"	"603059"	"sh"
"国检集团"	"603060"	"sh"
"禾望电气"	"603063"	"sh"
"音飞储存"	"603066"	"sh"
"振华股份"	"603067"	"sh"
"博通集成"	"603068"	"sh"
"海汽集团"	"603069"	"sh"
"乐惠国际"	"603076"	"sh"
"和邦生物"	"603077"	"sh"
"江化微"	"603078"	"sh"
"圣达生物"	"603079"	"sh"
"新疆火炬"	"603080"	"sh"
"大丰实业"	"603081"	"sh"
"剑桥科技"	"603083"	"sh"
"天成自控"	"603085"	"sh"
"先达股份"	"603086"	"sh"
"宁波精达"	"603088"	"sh"
"正裕工业"	"603089"	"sh"
"宏盛股份"	"603090"	"sh"
"南华期货"	"603093"	"sh"
"新经典"	"603096"	"sh"
"森特股份"	"603098"	"sh"
"长白山"	"603099"	"sh"
"川仪股份"	"603100"	"sh"
"汇嘉时代"	"603101"	"sh"
"横店影视"	"603103"	"sh"
"芯能科技"	"603105"	"sh"
"恒银金融"	"603106"	"sh"
"润达医疗"	"603108"	"sh"
"东方材料"	"603110"	"sh"
"康尼机电"	"603111"	"sh"
"金能科技"	"603113"	"sh"
"海星股份"	"603115"	"sh"
"红蜻蜓"	"603116"	"sh"
"万林物流"	"603117"	"sh"
"共进股份"	"603118"	"sh"
"华培动力"	"603121"	"sh"
"翠微股份"	"603123"	"sh"
"中材节能"	"603126"	"sh"
"昭衍新药"	"603127"	"sh"
"华贸物流"	"603128"	"sh"
"春风动力"	"603129"	"sh"
"上海沪工"	"603131"	"sh"
"碳元科技"	"603133"	"sh"
"天目湖"	"603136"	"sh"
"海量数据"	"603138"	"sh"
"康惠制药"	"603139"	"sh"
"养元饮品"	"603156"	"sh"
"拉夏贝尔"	"603157"	"sh"
"腾龙股份"	"603158"	"sh"
"上海亚虹"	"603159"	"sh"
"汇顶科技"	"603160"	"sh"
"科华控股"	"603161"	"sh"
"荣晟环保"	"603165"	"sh"
"福达股份"	"603166"	"sh"
"渤海轮渡"	"603167"	"sh"
"莎普爱思"	"603168"	"sh"
"兰石重装"	"603169"	"sh"
"德创环保"	"603177"	"sh"
"圣龙股份"	"603178"	"sh"
"新泉股份"	"603179"	"sh"
"金牌厨柜"	"603180"	"sh"
"皇马科技"	"603181"	"sh"
